Date,Open,High,Low,Close,Volume,Change
2020-08-28,25400,26150,25400,25600,671192,0.011857707509881354
2020-08-31,26000,26250,25100,25100,934169,-0.01953125
2020-09-01,25100,25550,25000,25500,486883,0.015936254980079667
2020-09-02,25500,25900,25300,25800,535081,0.0117647058823529
2020-09-03,26000,26050,25300,25450,681893,-0.013565891472868241
2020-09-04,24550,25100,24500,25050,775970,-0.015717092337917515
2020-09-07,25100,25800,24600,25500,752319,0.017964071856287456
2020-09-08,25850,26100,25100,25200,715339,-0.0117647058823529
2020-09-09,24800,25000,24650,24700,643609,-0.019841269841269882
2020-09-10,24900,25100,24700,25000,731009,0.012145748987854255
2020-09-11,24700,24900,24550,24850,400275,-0.006000000000000005
2020-09-14,24950,25300,24700,25050,459354,0.008048289738430636
2020-09-15,25150,25350,24800,25300,519775,0.009980039920159722
2020-09-16,25350,25650,25100,25250,650389,-0.0019762845849802257
2020-09-17,25250,25900,25100,25250,813411,0.0
2020-09-18,25600,25700,25050,25100,640678,-0.005940594059405946
2020-09-21,25100,25300,24750,24850,644475,-0.009960159362549792
2020-09-22,24700,24950,23950,24100,790014,-0.030181086519114664
2020-09-23,24300,24550,23800,24400,525884,0.012448132780082943
2020-09-24,23950,24100,23400,23400,585773,-0.040983606557377095
2020-09-25,23700,23900,23500,23700,361804,0.012820512820512775
2020-09-28,23950,24050,23700,23850,274983,0.006329113924050667
2020-09-29,24350,24650,24100,24600,423964,0.03144654088050314
2020-10-05,24900,26900,24700,26850,2252397,0.09146341463414642
2020-10-06,26900,27550,26000,26150,1230574,-0.02607076350093107
2020-10-07,25950,26400,25550,26300,699141,0.005736137667303964
2020-10-08,26550,27100,26350,26650,965832,0.013307984790874583
2020-10-12,26800,27000,25900,26500,718473,-0.0056285178236398226
2020-10-13,27600,28450,26900,28200,4046369,0.0641509433962264
2020-10-14,28650,29000,27650,27750,2448176,-0.015957446808510634
2020-10-15,27600,29900,27400,29700,4561744,0.07027027027027022
2020-10-16,29900,31450,29700,30850,5308412,0.03872053872053871
2020-10-19,31250,32000,30250,30600,2989793,-0.008103727714748765
2020-10-20,30000,31200,29450,31200,2042005,0.019607843137254832
2020-10-21,31600,31800,30850,31250,1430092,0.0016025641025640969
2020-10-22,30750,32150,30550,31750,2034692,0.016000000000000014
2020-10-23,32250,32750,31700,31950,1747911,0.006299212598425141
2020-10-26,31950,32500,31150,31650,1383407,-0.009389671361502372
2020-10-27,31350,31550,29650,29850,2291770,-0.056872037914691975
2020-10-28,30250,30550,29200,30100,1056615,0.008375209380234505
2020-10-29,29250,29700,28850,29500,1322730,-0.019933554817275767
2020-10-30,29450,29750,28900,28900,1099796,-0.02033898305084747
2020-11-02,29300,30400,29050,30200,1180933,0.04498269896193774
2020-11-03,30400,30850,30050,30450,1167386,0.008278145695364225
2020-11-04,30700,31200,29250,29750,1505782,-0.02298850574712641
2020-11-05,30350,30500,29550,29950,1194087,0.006722689075630228
