Date,Open,High,Low,Close,Volume,Change
2021-03-08,58500,59100,58100,58600,48922,0.0017094017094017033
2021-03-09,58800,61000,58300,58400,113264,-0.0034129692832765013
2021-03-10,58800,59200,57600,57800,56955,-0.010273972602739767
2021-03-11,57800,58900,57400,58300,61040,0.00865051903114189
2021-03-12,58800,59400,58300,59000,37833,0.012006861063464935
2021-03-15,59500,59800,58900,59100,43107,0.0016949152542373724
2021-03-16,59600,62400,59600,60300,127255,0.020304568527918843
2021-03-17,60500,60800,59300,59500,59972,-0.013266998341625258
2021-03-18,59900,61000,59600,59800,64304,0.005042016806722671
2021-03-19,59500,59900,58600,58600,101754,-0.02006688963210701
2021-03-22,58600,59000,58300,58900,42513,0.005119453924914641
2021-03-23,58700,59300,58500,59000,46149,0.001697792869269854
2021-03-24,58900,59400,58300,58500,47353,-0.008474576271186418
2021-03-25,58500,58500,57800,58200,38611,-0.00512820512820511
2021-03-26,58400,59300,58200,58600,57568,0.0068728522336769515
2021-03-29,58400,58600,57300,57500,72357,-0.018771331058020424
2021-03-30,57500,58100,57200,57500,40148,0.0
2021-03-31,57400,57700,57100,57400,40561,-0.0017391304347825765
2021-04-01,57500,58000,57400,57400,36164,0.0
2021-04-02,57400,57900,57200,57400,52692,0.0
2021-04-05,57000,57000,51400,52900,415129,-0.07839721254355403
2021-04-06,52900,52900,49450,50600,323239,-0.04347826086956519
2021-04-07,50300,51900,50100,51500,106167,0.01778656126482203
2021-04-08,51500,54500,51100,53700,160283,0.042718446601941684
2021-04-09,54100,54100,52800,53300,67008,-0.007448789571694592
2021-04-12,53000,54200,52400,53500,74492,0.0037523452157599557
2021-04-13,53900,55200,53900,55000,98688,0.028037383177569986
2021-04-14,55200,55400,54300,55000,66847,0.0
2021-04-15,54800,55500,54500,54700,60469,-0.00545454545454549
2021-04-16,54800,55300,54700,54700,38225,0.0
2021-04-19,54300,54700,54100,54400,67774,-0.005484460694698323
2021-04-20,54100,56900,54100,56400,154333,0.03676470588235303
2021-04-21,56500,56500,55000,55300,77315,-0.019503546099290725
2021-04-22,55300,56000,54600,55000,57807,-0.005424954792043413
2021-04-23,55400,55500,54400,54800,48950,-0.0036363636363636598
2021-04-26,54600,56100,54100,55700,99965,0.01642335766423364
2021-04-27,56000,56000,54800,55000,65882,-0.012567324955116699
2021-04-28,54900,55700,54500,55700,88342,0.012727272727272698
2021-04-29,55500,56000,55200,55500,54357,-0.0035906642728904536
2021-04-30,55200,57300,55000,55500,132644,0.0
2021-05-03,55500,55700,50500,50600,326196,-0.08828828828828827
2021-05-04,50700,51000,49050,49900,164637,-0.013833992094861691
2021-05-06,50000,51800,49950,51200,119429,0.02605210420841675
2021-05-07,51300,51500,50700,51300,92358,0.001953125
2021-05-10,52000,56000,51300,55500,312127,0.08187134502923987
2021-05-11,55700,60500,55700,58600,662805,0.05585585585585595
2021-05-12,58400,60800,57600,59300,395056,0.011945392491467643
2021-05-13,59300,60900,58300,60000,243930,0.01180438448566612
2021-05-14,60700,60700,59200,59900,156535,-0.0016666666666667052
2021-05-17,61100,67200,60800,66000,1429921,0.10183639398998334
2021-05-18,65500,67000,65000,65700,307189,-0.004545454545454519
2021-05-20,65700,66500,64000,66000,208273,0.004566210045662045
2021-05-21,65600,66100,64200,64200,166250,-0.027272727272727226
2021-05-24,63000,64500,61800,63700,102887,-0.007788161993769416
2021-05-25,63500,68700,63500,67500,601420,0.05965463108320246
2021-05-26,67700,68500,66800,67100,212754,-0.00592592592592589
2021-05-27,68200,68500,67000,68500,256940,0.02086438152011927
2021-05-28,67000,67300,64500,65700,338953,-0.040875912408759096
2021-05-31,65200,66400,65100,66200,159044,0.007610350076103556
2021-06-01,66500,66700,65600,65600,120028,-0.009063444108761365
2021-06-02,66900,70500,66600,70100,617560,0.06859756097560976
2021-06-03,69500,71100,68600,70200,235901,0.0014265335235377208
2021-06-04,69200,72300,68600,71500,282177,0.0185185185185186
2021-06-07,71600,72000,69500,71500,188625,0.0
2021-06-08,71100,73200,71100,72000,206101,0.006993006993007089
2021-06-09,72900,75400,71900,74900,344021,0.04027777777777786
2021-06-10,74900,79900,74100,79900,761888,0.06675567423230966
2021-06-11,78700,80000,77000,79000,317845,-0.01126408010012514
2021-06-14,78000,79000,73600,74500,368225,-0.05696202531645567
2021-06-15,73600,75100,73000,73800,152831,-0.00939597315436247
2021-06-16,73100,74700,72400,72500,177762,-0.017615176151761558
2021-06-17,71500,73400,71200,72400,143434,-0.0013793103448276334
2021-06-18,71700,72500,69600,69600,422510,-0.03867403314917128
2021-06-21,69200,69800,67200,69000,193968,-0.008620689655172376
2021-06-22,69400,70400,68500,68700,124582,-0.004347826086956497
2021-06-23,68900,69000,66500,67700,211119,-0.01455604075691408
2021-06-24,67000,67200,66000,66400,166793,-0.019202363367799125
2021-06-25,66200,68700,66100,67900,135133,0.02259036144578319
2021-06-28,67700,67700,65600,66000,151654,-0.027982326951399128
2021-06-29,66400,66500,65500,66200,88790,0.003030303030302939
2021-06-30,66000,66500,65500,66000,74101,-0.0030211480362537513
2021-07-01,66500,66700,65300,65600,98613,-0.0060606060606061
2021-07-02,65000,66100,64900,65200,66518,-0.0060975609756097615
2021-07-05,65000,68800,65000,68100,176273,0.04447852760736204
2021-07-06,68100,69400,67800,68000,108450,-0.001468428781204123
2021-07-07,67100,67800,66200,66300,87911,-0.025000000000000022
2021-07-08,65600,66900,64700,64700,132818,-0.02413273001508298
2021-07-09,64100,64100,61100,62200,199667,-0.03863987635239563
2021-07-12,62900,66300,62300,65800,126977,0.05787781350482324
2021-07-13,65900,66400,65200,65400,76268,-0.006079027355623046
