Date,Open,High,Low,Close,Volume,Change
2018-12-28,174651,177602,173667,176619,144501,0.0027934388253929576
2019-01-02,177110,177602,164811,166287,483738,-0.058498802507091496
2019-01-03,166778,167762,163335,163827,282544,-0.014793700048710945
2019-01-04,164319,170222,163335,166287,312588,0.015015839879873205
2019-01-07,168747,178586,168747,171207,422423,0.02958740009742189
2019-01-08,174650,178586,173175,174159,257282,0.017242285654208045
2019-01-09,174159,179078,174159,177111,223993,0.016950028422303864
2019-01-10,179570,182030,177603,178587,232510,0.008333756796585101
2019-01-11,178586,179078,175143,176619,157532,-0.011019839070033122
2019-01-14,175143,178094,173175,175143,157266,-0.00835697178672734
2019-01-15,175143,178094,173175,177111,165865,0.011236532433497093
2019-01-16,176618,178586,175143,175635,155376,-0.008333756796585212
2019-01-17,176127,181046,176127,179571,237440,0.022410111879750616
2019-01-18,180555,183014,180063,180555,167533,0.005479726681925312
2019-01-21,183014,183014,177603,178587,218940,-0.010899725845310293
2019-01-22,179570,181046,178095,178587,146563,0.0
2019-01-23,178586,178586,174651,177603,155331,-0.005509919535016561
2019-01-24,175143,178586,175143,176619,185508,-0.005540446951909583
2019-01-25,175143,183014,175143,182523,284822,0.03342788714690936
2019-01-28,181538,182522,177603,178095,268707,-0.02425995627948263
2019-01-29,176619,183014,176127,182523,277009,0.024863134843763124
2019-01-30,183014,183014,180555,182523,219944,0.0
2019-01-31,184982,186949,182522,185474,322383,0.016167825424741045
2019-02-01,185474,189902,182523,183015,274632,-0.013257922943377465
2019-02-07,182523,185966,182523,182523,168287,-0.0026883042373575528
2019-02-08,182522,184982,179079,180555,204537,-0.010782202790881157
2019-02-11,182031,182523,180063,182523,134116,0.010899725845310293
2019-02-12,181538,182030,178587,180555,281497,-0.010782202790881157
2019-02-13,181047,182522,180063,181047,160180,0.0027249314613275732
2019-02-14,180555,180555,177111,180555,218856,-0.002717526388175462
2019-02-15,179570,181046,178587,179079,155750,-0.00817479438398272
2019-02-18,181539,186458,181047,183507,341134,0.024726517347092525
2019-02-19,185473,187440,184982,184982,175567,0.00803784051834544
2019-02-20,185473,189409,183014,188918,278711,0.02127774594284859
2019-02-21,187440,188424,183998,184982,208448,-0.020834436104553267
2019-02-22,185474,185474,180555,181047,236887,-0.02127234001146061
2019-02-25,181538,182522,179571,181047,162924,0.0
2019-02-26,180062,180554,177111,178095,333951,-0.01630515832905266
2019-02-27,179078,184982,178094,184982,322777,0.0386703725539741
2019-02-28,186456,187933,183998,184982,436517,0.0
2019-03-04,185474,187442,180555,180555,305192,-0.023932058254316657
2019-03-05,183014,185473,182522,184982,240200,0.02451884467336818
2019-03-06,185966,188918,183998,188918,254446,0.02127774594284859
2019-03-07,189409,189409,185966,186950,174067,-0.010417218052276689
2019-03-08,185473,190393,183506,188918,246899,0.010526878844610899
2019-03-11,189900,189900,184982,185474,207748,-0.018230131591484122
2019-03-12,186458,187933,185474,186950,137667,0.00795798872079101
2019-03-13,184490,186950,182031,183015,271729,-0.021048408665418572
2019-03-14,183998,188425,183506,186950,332270,0.021500969865857922
2019-03-15,186950,190885,186950,189410,372543,0.013158598555763623
2019-03-18,190885,191869,188918,189902,105486,0.002597539728631082
2019-03-19,190886,192361,188918,191870,131062,0.010363239986940664
2019-03-20,191378,192853,188918,192362,118753,0.0025642362015947384
2019-03-21,193837,194821,188918,191870,208703,-0.0025576777118141436
2019-03-22,189902,192853,188918,192362,148091,0.0025642362015947384
2019-03-25,187934,190884,186457,187934,173162,-0.023019099406327626
2019-03-26,187933,189409,183506,184490,228517,-0.01832558238530546
2019-03-27,184982,185965,183506,184982,153252,0.002666811209279585
2019-03-28,184490,184982,181539,183507,192264,-0.007973748797180269
2019-03-29,179570,180062,174159,176619,592990,-0.037535352874822236
2019-04-01,177603,179570,177111,178587,167782,0.011142629048969788
2019-04-02,179571,180554,178095,179571,130727,0.005509919535016561
2019-04-03,178095,181047,178095,181047,213173,0.008219590022887857
2019-04-04,181046,181538,179079,180555,184561,-0.002717526388175462
2019-04-05,180555,182522,179571,182031,129420,0.00817479438398272
2019-04-08,183014,183998,180555,182523,159592,0.0027028363300756197
2019-04-09,183998,184490,182031,182523,141218,0.0
2019-04-10,182522,183014,179079,181047,191682,-0.00808665209316084
2019-04-11,181047,184490,181047,182523,234138,0.008152579164526275
2019-04-12,183014,183014,180555,182031,162732,-0.002695550697720317
2019-04-15,184490,191377,183506,190394,495348,0.04594272404150934
2019-04-16,188918,190393,186950,188918,276354,-0.007752345136926575
2019-04-17,188426,189901,185966,188918,206977,0.0
2019-04-18,189901,190885,186458,187442,204049,-0.007812913539207433
2019-04-19,188425,188917,184490,187934,243692,0.0026248119418272875
2019-04-22,186458,187933,184982,186950,136873,-0.005235880681515814
2019-04-23,187934,192361,187934,190394,234966,0.018422037978069072
2019-04-24,190885,192361,188426,190394,281897,0.0
2019-04-25,189900,189900,185474,185474,240276,-0.02584115045642199
2019-04-26,185966,186458,182031,183507,202151,-0.010605260036447128
2019-04-29,183998,183998,180554,183998,162740,0.002675647250513613
2019-04-30,184490,184982,178587,179571,334902,-0.02406004413091445
2019-05-02,179079,182030,178095,180063,163103,0.002739863340962545
2019-05-03,181046,182030,177111,177111,176845,-0.016394262008297078
2019-05-07,175142,176126,173667,174159,197751,-0.016667513593170424
2019-05-08,172683,174158,171207,173175,167945,-0.005650009474101214
2019-05-09,173174,174158,166287,166287,301529,-0.03977479428323949
2019-05-10,167763,169730,166287,167763,186947,0.0088762200292265
2019-05-13,165302,168746,164811,164811,148900,-0.017596251855295897
2019-05-14,163827,164319,161368,163336,235123,-0.008949645351341795
2019-05-15,163827,170222,163335,167271,268010,0.024091443405005686
2019-05-16,167762,169730,165303,165303,217774,-0.01176533888121667
2019-05-17,166778,169238,165303,165303,143399,0.0
2019-05-20,164319,165795,162352,162352,165591,-0.01785206560074526
2019-05-21,161859,167270,161859,165795,189698,0.021207006997141953
2019-05-22,165794,168254,164319,164811,182511,-0.005935040260562796
2019-05-23,165795,168254,164319,166779,172343,0.011940950543349649
2019-05-24,163335,164811,161860,162352,279899,-0.02654410927035178
2019-05-27,161368,163335,159400,161860,223352,-0.0030304523504484093
2019-05-28,160383,163827,158416,158416,1678877,-0.02127764734956139
2019-05-29,158908,161859,157924,159892,452449,0.009317240682759298
2019-05-30,159892,162843,159400,162352,295892,0.015385385134966123
2019-05-31,160876,163827,158908,162352,252018,0.0
2019-06-03,160384,161859,158416,161368,276105,-0.006060904700896819
2019-06-04,162843,163335,159892,160384,202862,-0.006097863269049597
2019-06-05,162351,163335,157924,158908,251401,-0.009202913008778957
2019-06-07,159891,160383,157432,157924,152698,-0.00619226218944291
2019-06-10,159400,160383,158416,159892,240064,0.012461690433372974
2019-06-11,159892,160384,158908,160384,192516,0.0030770770269932246
2019-06-12,160383,160875,158416,158908,164722,-0.009202913008778957
2019-06-13,158908,158908,155956,158908,288154,0.0
2019-06-14,158907,159399,155956,156940,191239,-0.01238452437888593
2019-06-17,156939,156939,154972,154972,173373,-0.012539824136612698
2019-06-18,155956,156448,154480,156448,156382,0.009524301164081317
2019-06-19,157923,159891,155956,156940,207421,0.003144814890570613
2019-06-20,157432,158907,156940,158416,125573,0.00940486810245944
2019-06-21,159399,159891,157924,158416,189525,0.0
2019-06-24,159399,159891,157432,157924,120108,-0.0031057468942531363
2019-06-25,158415,159399,157432,157432,184664,-0.003115422608343299
2019-06-26,157432,157924,155956,157924,124981,0.0031251587987195517
2019-06-27,157432,158907,156448,157924,182175,0.0
2019-06-28,156939,157923,156448,156448,135949,-0.009346267825029786
2019-07-01,157924,159891,156940,158908,159996,0.015724074452853287
2019-07-02,158908,163827,158416,162352,364360,0.02167291766305035
2019-07-03,160875,164319,159400,159400,217680,-0.018182714102690456
2019-07-04,161367,169238,161367,168747,529480,0.05863864491844417
2019-07-05,169239,170222,166287,169731,207992,0.005831214777151539
2019-07-08,169238,169730,165795,166779,166042,-0.017392226523145426
2019-07-09,166286,168254,162843,163827,167740,-0.017700070152717018
2019-07-10,166779,166779,162352,162844,178706,-0.0060002319519981695
2019-07-11,170222,172190,166779,169731,390338,0.042292009530593644
2019-07-12,169731,175634,168255,172191,431408,0.014493522102621226
2019-07-15,171698,173666,169731,169731,174800,-0.01428646096485875
2019-07-16,170222,171206,166779,168747,160097,-0.0057974088410485125
2019-07-17,167763,169239,163827,169239,201167,0.0029156073885758804
2019-07-18,167762,168746,164319,166287,171185,-0.01744278800985588
2019-07-19,166287,169238,164811,167271,163857,0.0059174800194843336
2019-07-22,167763,172190,167763,170715,205537,0.020589343042129338
2019-07-23,172683,175142,171699,174159,260135,0.02017397416747202
2019-07-24,173667,174650,172683,173667,174432,-0.002825004737050607
2019-07-25,173174,173174,168747,169239,182396,-0.025497071982587327
2019-07-26,168255,171206,167271,170223,159605,0.005814262669951997
2019-07-29,171206,171206,161859,166287,287370,-0.023122609753088552
2019-07-30,166287,169238,163827,167763,174072,0.0088762200292265
2019-07-31,168746,169238,164811,168255,222034,0.002932708642549242
2019-08-01,165303,169730,165303,168747,125272,0.0029241330123919163
2019-08-02,163335,167270,161859,165795,251658,-0.017493644331454727
2019-08-05,164811,167271,162352,162844,199356,-0.017799089236708032
2019-08-06,159400,163827,156448,160876,277057,-0.012085185822013678
2019-08-07,160875,161859,157924,160384,150650,-0.0030582560481364762
2019-08-08,160875,161859,156448,156448,292074,-0.02454110135674381
2019-08-09,157431,159891,156448,156940,156737,0.003144814890570613
2019-08-12,157431,159891,155464,155464,163106,-0.009404868102459552
2019-08-13,154971,155955,148576,149560,306555,-0.03797663767817627
2019-08-14,152512,155464,151528,155464,310057,0.03947579566729065
2019-08-16,153988,155464,151036,155464,196939,0.0
2019-08-19,155464,159399,153988,157432,193524,0.012658879226058684
2019-08-20,158416,162351,157432,159892,207063,0.015625793993597314
2019-08-21,159892,162351,158416,161368,215987,0.009231231080979674
2019-08-22,160384,162843,160384,161860,138014,0.0030489316345247985
2019-08-23,161859,161859,158416,158908,116273,-0.018237983442481176
2019-08-26,155464,157431,153988,156448,110125,-0.01548065547360733
2019-08-27,155955,157923,153496,153496,256801,-0.01886888934342401
2019-08-28,154479,154971,152512,153988,165606,0.003205295251993645
2019-08-29,155955,157923,153004,153496,217449,-0.003195054160064381
2019-08-30,156940,164319,156448,162352,361531,0.05769531453588361
2019-09-02,160876,163827,159892,162844,127974,0.0030304523504482983
2019-09-03,162843,163335,158416,159892,157689,-0.018127778733020516
2019-09-04,157924,159891,157432,158908,192332,-0.006154154053986449
2019-09-05,160384,162351,158908,161368,230356,0.01548065547360733
2019-09-06,160384,161860,158908,161860,145455,0.0030489316345247985
2019-09-09,161860,163335,160384,162844,146671,0.006079327814160429
2019-09-10,163335,165302,162843,163827,138675,0.006036452064552611
2019-09-11,164319,167270,164319,165795,273707,0.012012671903898653
2019-09-16,173174,175142,169239,170223,447876,0.026707681172532416
2019-09-17,172682,173174,168747,168747,180584,-0.00867097865740818
2019-09-18,167762,168254,163335,166779,180065,-0.011662429554303189
2019-09-19,165795,167270,164811,166287,133071,-0.002950011692119503
2019-09-20,164811,166778,164811,165795,186966,-0.0029587400097421668
2019-09-23,165303,167270,164319,166779,128159,0.005935040260562685
2019-09-24,167270,167270,165303,166779,94803,0.0
2019-09-25,164811,165794,164319,165303,166898,-0.008850035076358509
2019-09-26,166286,166286,162843,163827,198100,-0.00892905754886486
