Date,Open,High,Low,Close,Volume,Change
2017-12-01,35431,35614,34284,34949,999175,-0.011958611330996294
2017-12-04,34948,36641,34948,36582,832460,0.04672522818964775
2017-12-05,36580,37245,36157,37126,761969,0.014870701437865508
2017-12-06,37124,37245,36580,36703,635954,-0.011393632494747563
2017-12-07,36823,37005,35493,36158,650481,-0.014848922431408895
2017-12-08,36158,36944,36098,36158,472597,0.0
2017-12-11,36399,37910,36399,37851,1174966,0.046822279993362415
2017-12-12,37910,38515,36943,37368,1016540,-0.01276056114765789
2017-12-13,37186,37246,35856,36521,1118170,-0.02266645257974742
2017-12-14,36701,37064,35977,35977,815450,-0.014895539552586157
2017-12-15,36157,36520,35976,36219,540900,0.006726519720932744
2017-12-18,36520,36580,35915,35917,424073,-0.008338165051492319
2017-12-19,36157,36459,35794,36038,352918,0.003368878247069551
2017-12-20,36399,37064,36217,36703,729786,0.01845274432543431
2017-12-21,36943,37004,36217,36461,457670,-0.006593466474130172
2017-12-22,36520,36641,35976,36219,471750,-0.006637228819834862
2017-12-26,36339,36884,36279,36642,526521,0.011678953035699546
2017-12-27,36520,36762,36157,36703,359248,0.0016647562905955926
2017-12-28,36823,38335,36339,38214,994097,0.04116829686946577
2018-01-02,38698,39544,38273,39363,1353949,0.030067514523473005
2018-01-03,38939,40149,38879,39786,1030007,0.010746132154561439
2018-01-04,40087,40511,39241,39303,1151327,-0.012139948725682359
2018-01-05,39724,41236,39604,40754,1463011,0.03691830140192853
2018-01-08,40995,41358,39967,40814,941900,0.0014722481228837125
2018-01-09,41419,41600,40028,41056,1067502,0.00592933797226447
2018-01-10,41237,41539,40330,40814,804455,-0.005894388152766994
2018-01-11,40934,40994,38817,39726,1255341,-0.02665751947861028
2018-01-12,40149,40270,39121,39363,801493,-0.009137592508684511
2018-01-15,39907,42205,39605,41600,1942700,0.05683001803724319
2018-01-16,41720,41780,40692,41540,839443,-0.0014423076923076872
2018-01-17,41539,41963,40632,40935,724762,-0.014564275397207505
2018-01-18,41115,41236,40028,40270,709076,-0.016245266886527387
2018-01-19,40209,40935,39846,40814,733392,0.013508815495405946
2018-01-22,40814,42084,40572,41963,963727,0.028152104669966205
2018-01-23,40631,43413,40148,43172,1949356,0.028811095488883165
2018-01-24,43171,43836,41659,41903,1023356,-0.02939405170017606
2018-01-25,41721,43112,41538,42991,821133,0.025964728062429998
2018-01-26,43111,43473,42566,43172,557085,0.004210183526784705
2018-01-29,43535,44259,43414,43777,801183,0.014013712591494532
2018-01-30,43534,44078,42808,42931,620819,-0.019325216437855453
2018-01-31,42385,42990,41659,42568,614729,-0.008455428478255755
2018-02-01,42385,43534,41659,43172,1011112,0.014189062206352299
2018-02-02,43534,43715,42264,42810,719664,-0.008385064393588437
2018-02-05,41780,42143,40994,41117,635468,-0.03954683485167021
2018-02-06,39665,40693,39302,40572,949548,-0.013254858087895505
2018-02-07,41115,41599,38999,39182,680741,-0.03426008084393173
2018-02-08,39180,40087,39059,39424,609318,0.006176305446378372
2018-02-09,38093,39363,37791,39121,537926,-0.00768567370129869
2018-02-12,39301,39604,38394,38819,509037,-0.0077196390685310146
2018-02-13,39000,39907,38818,38879,433971,0.0015456348695226385
2018-02-14,39121,39544,38818,39000,317183,0.0031122199645052806
2018-02-19,39605,40935,39605,40572,605048,0.04030769230769238
2018-02-20,40571,40934,40208,40452,341855,-0.0029577048210588375
2018-02-21,40208,40752,39845,40512,406196,0.0014832393948382983
2018-02-22,40208,40208,38878,39182,737161,-0.03282977883096372
2018-02-23,40148,41538,39785,40875,1129366,0.043208616201316996
2018-02-26,41418,41901,40813,40875,581675,0.0
2018-02-27,41357,41478,40571,40633,365535,-0.005920489296636133
2018-02-28,40391,40572,39724,40149,622096,-0.01191150050451606
2018-03-02,39241,39664,38515,38940,793770,-0.03011282970933271
2018-03-05,38817,38878,37004,37247,1069675,-0.043477144324601924
2018-03-06,37670,37791,37307,37428,650833,0.0048594517679276805
2018-03-07,37487,38031,37245,37247,509105,-0.004835951693919038
2018-03-08,37186,37791,36702,37549,682528,0.00810803554648687
2018-03-09,37669,38515,37669,37851,515963,0.008042824043250185
2018-03-12,38334,38334,37608,37912,564969,0.0016115822567435156
2018-03-13,37910,37910,36822,37005,984652,-0.023923823591475046
2018-03-14,36762,37487,36762,37489,447734,0.01307931360626946
2018-03-15,37366,37427,36822,37005,702079,-0.012910453733095073
2018-03-16,37005,37307,36763,37186,399023,0.004891230914741307
2018-03-19,37366,37427,36822,36824,367787,-0.00973484644758782
2018-03-20,36883,36943,36157,36340,645386,-0.013143601998696464
2018-03-21,36279,36279,35372,35493,983509,-0.023307649972482136
2018-03-22,35613,36943,35613,36944,916469,0.040881300538134324
2018-03-23,36218,36521,35614,35614,591574,-0.036000433087916894
2018-03-26,35613,36278,35310,35554,481502,-0.0016847307238726517
2018-03-27,36278,36520,35915,36219,480156,0.018703943297519343
2018-03-28,35855,36036,35069,35251,609756,-0.026726303873657486
2018-03-29,35493,36400,35311,35735,614886,0.013730106947320575
2018-03-30,35976,36399,35613,36038,382288,0.008479082132363258
2018-04-02,36157,36217,35371,35433,444977,-0.016787835062989087
2018-04-03,35069,35673,34585,35675,399757,0.006829791437360733
2018-04-04,35674,36037,34586,34586,565393,-0.030525578135949583
2018-04-05,35008,36399,35008,36340,764739,0.05071416179957211
2018-04-06,36158,36158,35493,35735,373488,-0.01664832140891581
2018-04-09,35432,36037,35432,35735,375393,0.0
2018-04-10,35553,35795,35130,35493,396101,-0.006772072198125034
2018-04-11,35673,36278,35673,36038,630334,0.015355140450229676
2018-04-12,36157,36338,35856,35977,511561,-0.001692657750152593
2018-04-13,35977,36279,35493,35493,395993,-0.0134530394418656
2018-04-16,35674,35795,34465,34586,862495,-0.02555433465753809
2018-04-17,34828,34888,34525,34828,425552,0.00699705082981561
2018-04-18,35191,36036,35070,35977,731459,0.03299069714023206
2018-04-19,36097,36641,35069,35251,761616,-0.020179559162798455
2018-04-20,35250,35794,35190,35675,325574,0.012028027573685929
2018-04-23,36036,36036,35190,35554,498673,-0.003391730903994361
2018-04-24,35673,35795,34888,34949,613851,-0.01701636946616414
2018-04-25,34645,35250,34162,34344,803831,-0.017310938796532116
2018-04-26,34524,35129,34524,34768,462383,0.012345679012345734
2018-04-27,35070,35372,34465,34707,471797,-0.0017544868844915351
2018-04-30,34827,35069,34464,35010,400275,0.008730227331662288
2018-05-02,35492,36097,34766,35010,917617,0.0
2018-05-03,35129,35190,34645,34768,331639,-0.006912310768351859
2018-05-04,34766,34766,33980,33982,740474,-0.02260699493787388
2018-05-08,34283,34524,33073,33075,826604,-0.026690600906362216
2018-05-09,32772,33498,32772,33256,620570,0.005472411186696835
2018-05-10,33557,35250,33498,35070,1053290,0.054546547991339844
2018-05-11,35492,35855,34827,35191,674874,0.0034502423723981046
2018-05-14,35190,36097,34948,35796,918457,0.017191895655139122
2018-05-15,36278,36580,35371,35675,820083,-0.003380265951502981
