Company_Name,Year,Total_Assets,Total_Debt,Total_Equity,Revenue,Operating_Income(added),Net_Income(added),Revenue_Increase_Rate,Operating_Income(added)_Increase_Rate,Net_Income(added)_Increase_Rate,Revenue_Profit_Status,Operating_Income(added)_Profit_Status,Net_Income(added)_Profit_Status,Debt_Equity_Ratio,ROA,ROE,EPS,PER
»ï¼ºÀüÀÚ,2017,198241360000000.0,46671585000000.0,151569775000000.0,161915007000000.0,34857091000000.0,28800837000000.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,5997.0,8.5
»ï¼ºÀüÀÚ,2018,219021357000000.0,46033232000000.0,172988125000000.0,170381870000000.0,43699451000000.0,32815127000000.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,6461.0,5.99
»ï¼ºÀüÀÚ,2019,216180920000000.0,38310673000000.0,177870247000000.0,154772859000000.0,14115067000000.0,15353323000000.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,3166.0,17.62
»ï¼ºÀüÀÚ,2020,229664427000000.0,46347703000000.0,183316724000000.0,166311191000000.0,20518974000000.0,15615018000000.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,3841.0,21.09
»ï¼ºÀüÀÚ,2021,251112184000000.0,57918452000000.0,193193732000000.0,199744705000000.0,31993162000000.0,30970954000000.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,5777.0,13.55
»ï¼ºÀüÀÚ,2022,260083750000000.0,50667559000000.0,209416191000000.0,211867483000000.0,25319329000000.0,25418778000000.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,8057.0,6.86
